-141.706 60.3617 27.1212 6334.86
-141.729 60.403 28.4509 6333.52
-141.752 60.4442 29.7806 6332.18
-141.776 60.4855 31.1104 6330.83
-141.799 60.5267 32.4402 6329.49
-141.822 60.568 33.7701 6328.15
-141.845 60.6092 35.1 6326.8
-141.868 60.6505 36.4299 6325.46
-141.891 60.6917 37.7598 6324.12
-141.915 60.733 39.0898 6322.78
-141.938 60.7742 40.4199 6321.43
-141.961 60.8154 41.75 6320.09
-141.984 60.8567 43.0521 6318.77
-142.007 60.8994 43.3235 6318.49
-142.031 60.9422 43.4916 6318.31
-142.055 60.985 43.6598 6318.13
-142.079 61.0279 43.8305 6317.94
-142.102 61.0702 44.5402 6317.22
-142.125 61.1125 45.3473 6316.4
-142.149 61.155 45.911 6315.82
-142.172 61.1977 46.4053 6315.31
-142.196 61.2403 46.8996 6314.81
>
-141.662 59.9578 15 6347.11
-141.686 59.9993 16.2336 6345.87
-141.71 60.0409 17.467 6344.62
-141.734 60.0824 18.7002 6343.37
-141.758 60.124 19.9334 6342.13
-141.781 60.1655 21.1663 6340.88
-141.805 60.2071 22.3991 6339.63
-141.829 60.2486 23.6318 6338.39
-141.853 60.2901 24.8643 6337.14
-141.876 60.3317 26.0967 6335.9
-141.9 60.3732 27.3289 6334.65
-141.924 60.4148 28.5609 6333.41
-141.948 60.4563 29.7928 6332.16
-141.971 60.4979 31.0332 6330.91
-141.995 60.5392 32.3623 6329.56
-142.018 60.5805 33.6937 6328.22
-142.041 60.6218 35.0252 6326.88
-142.065 60.6631 36.3568 6325.53
-142.088 60.7044 37.6884 6324.19
-142.111 60.7457 39.02 6322.84
-142.135 60.787 40.3516 6321.5
-142.158 60.8283 41.6833 6320.15
-142.182 60.8705 42.4147 6319.41
-142.206 60.9133 42.6196 6319.19
-142.229 60.9556 43.4015 6318.39
-142.253 60.998 44.2113 6317.57
-142.277 61.0403 45.0209 6316.75
-142.3 61.0828 45.6381 6316.12
-142.324 61.1255 46.1338 6315.61
-142.348 61.1682 46.6295 6315.1
-142.372 61.2109 47.1251 6314.59
-142.396 61.2536 47.6207 6314.08
-142.419 61.2954 46.5886 6315.1
>
-141.827 59.9231 15 6347.13
-141.852 59.9647 16.2363 6345.88
-141.876 60.0063 17.4726 6344.63
-141.9 60.0479 18.7086 6343.38
-141.924 60.0895 19.9446 6342.13
-141.948 60.1311 21.1804 6340.88
-141.972 60.1727 22.416 6339.63
-141.996 60.2143 23.6515 6338.38
-142.02 60.2559 24.8868 6337.13
-142.044 60.2975 26.122 6335.88
-142.068 60.3391 27.357 6334.63
-142.092 60.3807 28.5919 6333.39
-142.116 60.4223 29.8266 6332.14
-142.14 60.4639 31.0612 6330.89
-142.164 60.5055 32.2956 6329.64
-142.188 60.5471 33.5299 6328.39
-142.211 60.5887 34.764 6327.15
-142.235 60.6303 35.998 6325.9
-142.259 60.6719 37.2318 6324.65
-142.283 60.7136 38.3719 6323.5
-142.307 60.7558 39.3392 6322.52
-142.331 60.7979 40.3061 6321.54
-142.355 60.8402 41.1777 6320.65
-142.379 60.8825 42.0337 6319.78
-142.402 60.9248 42.8899 6318.91
-142.426 60.9671 43.764 6318.03
-142.45 61.009 44.8154 6316.96
-142.474 61.0515 45.5181 6316.25
-142.498 61.0942 46.0346 6315.72
-142.522 61.137 46.5513 6315.19
-142.546 61.1797 47.068 6314.66
-142.57 61.2224 47.5849 6314.13
-142.594 61.2652 48.0599 6313.64
-142.618 61.3076 47.4166 6314.27
-142.641 61.3492 46.1301 6315.54
>
-141.993 59.8884 15 6347.14
-142.017 59.9301 16.2391 6345.88
-142.041 59.9717 17.4781 6344.63
-142.066 60.0134 18.717 6343.38
-142.09 60.055 19.9557 6342.13
-142.115 60.0967 21.1943 6340.87
-142.139 60.1383 22.4328 6339.62
-142.163 60.18 23.671 6338.37
-142.188 60.2216 24.9092 6337.12
-142.212 60.2633 26.1472 6335.87
-142.236 60.3049 27.385 6334.62
-142.26 60.3466 28.6227 6333.37
-142.285 60.3886 29.6709 6332.3
-142.309 60.4308 30.6367 6331.33
-142.333 60.473 31.6027 6330.35
-142.358 60.5152 32.569 6329.37
-142.382 60.5574 33.5354 6328.39
-142.406 60.5996 34.5021 6327.41
-142.431 60.6417 35.469 6326.43
-142.455 60.6839 36.4361 6325.44
-142.479 60.7262 37.3642 6324.5
-142.504 60.7686 38.2192 6323.63
-142.528 60.8109 39.0745 6322.77
-142.552 60.8531 40.0897 6321.74
-142.576 60.8951 41.1464 6320.67
-142.6 60.9371 42.2031 6319.6
-142.624 60.9792 43.26 6318.53
-142.648 61.0212 44.3171 6317.46
-142.672 61.0634 45.2322 6316.53
-142.696 61.1062 45.7491 6316
-142.721 61.149 46.266 6315.47
-142.745 61.1918 46.7831 6314.94
-142.769 61.2348 47.0967 6314.61
-142.794 61.2778 47.0592 6314.63
-142.818 61.3209 47.0219 6314.66
-142.842 61.3639 46.8824 6314.78
-142.866 61.4056 45.5946 6316.06
>
-142.158 59.8538 15.0004 6347.15
-142.182 59.8955 16.2423 6345.89
-142.207 59.9372 17.4841 6344.64
-142.232 59.9789 18.7258 6343.38
-142.256 60.0206 19.9673 6342.13
-142.281 60.0627 20.9828 6341.1
-142.306 60.105 21.9472 6340.12
-142.331 60.1473 22.9118 6339.14
-142.356 60.1895 23.8766 6338.16
-142.381 60.2318 24.8416 6337.18
-142.406 60.274 25.8069 6336.21
-142.43 60.3163 26.7723 6335.23
-142.455 60.3585 27.738 6334.25
-142.48 60.4008 28.7039 6333.27
-142.504 60.443 29.67 6332.29
-142.529 60.4853 30.6363 6331.31
-142.554 60.5276 31.6028 6330.33
-142.578 60.5698 32.5696 6329.35
-142.603 60.6121 33.5366 6328.37
-142.628 60.6545 34.4108 6327.48
-142.652 60.6968 35.3644 6326.51
-142.676 60.7389 36.4213 6325.44
-142.701 60.781 37.4784 6324.37
-142.725 60.8231 38.5356 6323.3
-142.75 60.8652 39.5929 6322.23
-142.774 60.9073 40.6503 6321.16
-142.798 60.9494 41.7079 6320.09
-142.822 60.9915 42.7657 6319.02
-142.846 61.0336 43.8235 6317.95
-142.871 61.0757 44.8815 6316.88
-142.895 61.1185 45.4658 6316.28
-142.92 61.1614 45.983 6315.75
-142.944 61.2044 46.1317 6315.58
-142.969 61.2475 46.0929 6315.61
-142.994 61.2907 46.0542 6315.63
-143.018 61.3338 46.0157 6315.66
-143.043 61.3769 45.9774 6315.68
-143.067 61.4201 45.9392 6315.71
>
-142.328 59.8284 15.1747 6346.98
-142.353 59.8708 16.0819 6346.06
-142.379 59.9132 16.9891 6345.14
-142.404 59.9556 17.8963 6344.22
-142.429 59.998 18.8034 6343.3
-142.455 60.0404 19.7104 6342.38
-142.48 60.0828 20.6175 6341.46
-142.505 60.1253 21.5244 6340.54
-142.53 60.1677 22.4314 6339.61
-142.555 60.2101 23.3382 6338.69
-142.58 60.2525 24.2451 6337.77
-142.605 60.2949 25.1519 6336.85
-142.631 60.3374 26.0586 6335.93
-142.656 60.3798 26.978 6335
-142.68 60.4221 27.9443 6334.02
-142.705 60.4644 28.9107 6333.04
-142.73 60.5068 29.8774 6332.06
-142.755 60.5491 30.8617 6331.06
-142.78 60.5912 31.9189 6329.99
-142.805 60.6334 32.9763 6328.92
-142.829 60.6756 34.0338 6327.85
-142.854 60.7177 35.0914 6326.78
-142.879 60.7599 36.1492 6325.71
-142.903 60.8021 37.2071 6324.64
-142.928 60.8443 38.2652 6323.56
-142.952 60.8864 39.3233 6322.49
-142.977 60.9286 40.3816 6321.42
-143.001 60.9708 41.4401 6320.35
-143.026 61.0129 42.4986 6319.28
-143.05 61.0551 43.5573 6318.21
-143.075 61.0973 44.6161 6317.13
-143.1 61.14 45.1993 6316.54
-143.124 61.1832 45.1596 6316.56
-143.149 61.2264 45.1195 6316.59
-143.174 61.2696 45.0795 6316.62
-143.199 61.3128 45.0397 6316.64
-143.224 61.356 45 6316.67
-143.249 61.3992 44.9605 6316.69
-143.274 61.4424 44.9211 6316.72
-143.298 61.4857 44.8819 6316.75
>
-142.446 59.7608 15.1849 6346.99
-142.471 59.8032 16.1007 6346.06
-142.497 59.8456 17.0163 6345.13
-142.522 59.8881 17.9317 6344.2
-142.548 59.9305 18.8469 6343.28
-142.573 59.9729 19.7619 6342.35
-142.599 60.0154 20.6772 6341.42
-142.624 60.0578 21.608 6340.47
-142.649 60.1002 22.5401 6339.53
-142.675 60.1426 23.4718 6338.58
-142.7 60.185 24.4034 6337.64
-142.725 60.2275 25.3279 6336.7
-142.751 60.27 26.1896 6335.82
-142.776 60.3126 27.0496 6334.95
-142.801 60.3551 27.894 6334.09
-142.827 60.3981 28.4302 6333.54
-142.852 60.441 28.9716 6332.99
-142.878 60.4839 29.5291 6332.42
-142.903 60.5269 30.0867 6331.84
-142.928 60.5696 30.7904 6331.13
-142.954 60.612 31.7552 6330.15
-142.979 60.6544 32.7336 6329.16
-143.003 60.6966 33.793 6328.08
-143.028 60.7388 34.853 6327.01
-143.053 60.781 35.9132 6325.94
-143.078 60.8233 36.9736 6324.86
-143.103 60.8655 38.0341 6323.79
-143.128 60.9077 39.0947 6322.72
-143.152 60.95 40.1555 6321.64
-143.177 60.9922 41.2164 6320.57
-143.202 61.0344 42.2775 6319.49
-143.226 61.0766 43.3387 6318.42
-143.251 61.1189 44.3978 6317.35
-143.276 61.162 44.5259 6317.2
-143.301 61.2052 44.4769 6317.24
-143.326 61.2484 44.4279 6317.27
-143.351 61.2917 44.379 6317.31
-143.377 61.3349 44.3302 6317.34
-143.402 61.3782 44.2815 6317.38
-143.427 61.4215 44.2329 6317.41
-143.452 61.4648 44.1844 6317.45
-143.477 61.5081 44.1605 6317.46
>
-142.54 59.6776 15 6347.21
-142.565 59.72 15.937 6346.25
-142.591 59.7624 16.8737 6345.3
-142.617 59.8048 17.8101 6344.35
-142.643 59.8473 18.7464 6343.4
-142.668 59.8897 19.6823 6342.45
-142.694 59.9322 20.6011 6341.52
-142.72 59.9747 21.4646 6340.64
-142.745 60.0173 22.3279 6339.77
-142.771 60.0599 23.191 6338.89
-142.797 60.1024 24.054 6338.01
-142.822 60.145 24.9169 6337.14
-142.848 60.1876 25.756 6336.28
-142.874 60.2306 26.285 6335.74
-142.899 60.2736 26.8027 6335.21
-142.925 60.3165 27.3286 6334.67
-142.951 60.3595 27.8865 6334.1
-142.977 60.4025 28.4445 6333.53
-143.002 60.4454 29.0025 6332.95
-143.028 60.4884 29.5606 6332.38
-143.054 60.5314 30.1188 6331.81
-143.079 60.5744 30.677 6331.24
-143.104 60.6171 31.4702 6330.43
-143.13 60.6595 32.4358 6329.45
-143.155 60.702 33.4015 6328.47
-143.18 60.7444 34.3673 6327.49
-143.205 60.7868 35.3382 6326.51
-143.23 60.8291 36.3944 6325.44
-143.255 60.8714 37.4554 6324.37
-143.28 60.9137 38.5166 6323.29
-143.305 60.956 39.5779 6322.22
-143.33 60.9982 40.6393 6321.14
-143.355 61.0405 41.7009 6320.07
-143.38 61.0828 42.7626 6318.99
-143.405 61.1251 43.8244 6317.92
-143.43 61.1682 44.0377 6317.69
-143.455 61.2115 43.9881 6317.73
-143.481 61.2548 43.9385 6317.76
-143.506 61.2981 43.8889 6317.8
-143.531 61.3414 43.8395 6317.83
-143.556 61.3847 43.7902 6317.87
-143.582 61.4279 43.9557 6317.69
-143.607 61.4709 44.5432 6317.09
-143.632 61.514 45.1306 6316.49
-143.657 61.557 45.7148 6315.89
>
-142.635 59.6091 15.1615 6347.07
-142.661 59.6516 16.0835 6346.13
-142.687 59.6941 16.9499 6345.25
-142.713 59.7367 17.8163 6344.37
-142.739 59.7793 18.6824 6343.49
-142.765 59.8219 19.5485 6342.61
-142.791 59.8644 20.4143 6341.73
-142.817 59.907 21.28 6340.85
-142.843 59.9496 22.1456 6339.97
-142.869 59.9922 23.011 6339.09
-142.895 60.0349 23.8084 6338.28
-142.921 60.0779 24.3261 6337.75
-142.947 60.1209 24.8438 6337.22
-142.973 60.164 25.3617 6336.69
-142.999 60.207 25.8819 6336.15
-143.025 60.25 26.4388 6335.58
-143.051 60.293 26.9971 6335.01
-143.077 60.336 27.5555 6334.44
-143.103 60.379 28.114 6333.86
-143.128 60.422 28.6725 6333.29
-143.154 60.465 29.2312 6332.72
-143.18 60.5081 29.7898 6332.15
-143.206 60.5511 30.3486 6331.57
-143.232 60.5941 30.9074 6331
-143.257 60.637 31.5431 6330.35
-143.283 60.6795 32.5094 6329.37
-143.308 60.722 33.4758 6328.39
-143.333 60.7645 34.4423 6327.41
-143.359 60.807 35.409 6326.43
-143.384 60.8495 36.3757 6325.45
-143.409 60.892 37.3425 6324.47
-143.435 60.9345 38.3441 6323.46
-143.46 60.9768 39.4059 6322.38
-143.485 61.0191 40.4678 6321.31
-143.51 61.0614 41.5299 6320.23
-143.535 61.1038 42.5922 6319.16
-143.56 61.1462 43.592 6318.14
-143.585 61.1895 43.5547 6318.17
-143.611 61.2328 43.5045 6318.2
-143.637 61.2762 43.4543 6318.24
-143.662 61.3195 43.4113 6318.27
-143.687 61.3626 43.9401 6317.73
-143.713 61.4057 44.5293 6317.12
-143.738 61.4487 45.1185 6316.52
-143.763 61.4918 45.7075 6315.92
-143.788 61.5349 46.2964 6315.32
-143.814 61.578 46.6963 6314.9
>
-142.67 59.5129 15 6347.26
-142.696 59.5561 15 6347.24
-142.723 59.5988 15.8136 6346.42
-142.749 59.6414 16.6816 6345.54
-142.775 59.684 17.5495 6344.65
-142.801 59.7266 18.4172 6343.77
-142.827 59.7692 19.2848 6342.89
-142.853 59.8118 20.1522 6342.01
-142.879 59.8544 21.0195 6341.13
-142.905 59.897 21.8866 6340.25
-142.932 59.9398 22.5819 6339.54
-142.958 59.9828 23.0996 6339.01
-142.984 60.0259 23.6175 6338.47
-143.01 60.0689 24.1354 6337.94
-143.036 60.112 24.6534 6337.41
-143.062 60.155 25.1885 6336.86
-143.089 60.198 25.747 6336.29
-143.115 60.2411 26.3057 6335.72
-143.141 60.2841 26.8643 6335.14
-143.167 60.3271 27.4231 6334.57
-143.193 60.3702 27.9819 6334
-143.219 60.4132 28.5408 6333.43
-143.245 60.4563 29.0998 6332.85
-143.271 60.4993 29.6588 6332.28
-143.297 60.5424 30.2179 6331.71
-143.323 60.5854 30.7771 6331.14
-143.348 60.6285 31.3364 6330.56
-143.374 60.6713 32.0625 6329.82
-143.4 60.7139 33.0293 6328.84
-143.425 60.7564 33.9962 6327.86
-143.451 60.7989 34.9633 6326.88
-143.476 60.8415 35.9304 6325.9
-143.501 60.884 36.8976 6324.92
-143.527 60.9265 37.865 6323.94
-143.552 60.969 38.8324 6322.96
-143.577 61.0116 39.806 6321.97
-143.603 61.0539 40.8667 6320.9
-143.628 61.0963 41.9292 6319.82
-143.653 61.1387 42.9919 6318.74
-143.679 61.1818 43.251 6318.47
-143.704 61.2252 43.2004 6318.51
-143.73 61.2685 43.2475 6318.45
-143.755 61.3116 43.838 6317.84
-143.781 61.3546 44.4285 6317.24
-143.806 61.3977 45.0188 6316.64
-143.832 61.4408 45.609 6316.03
-143.857 61.4839 46.1991 6315.43
-143.882 61.527 46.7892 6314.83
-143.908 61.5701 47.3791 6314.22
>
-142.727 59.4283 15 6347.29
-142.754 59.4716 15 6347.27
-142.781 59.5148 15.053 6347.2
-142.807 59.5574 15.9169 6346.33
-142.834 59.6001 16.7867 6345.44
-142.86 59.6427 17.6562 6344.56
-142.886 59.6853 18.5257 6343.68
-142.912 59.7279 19.395 6342.79
-142.939 59.7706 20.2641 6341.91
-142.965 59.8134 20.9649 6341.2
-142.991 59.8565 21.4828 6340.66
-143.018 59.8995 22.0007 6340.13
-143.044 59.9426 22.5187 6339.6
-143.071 59.9857 23.0368 6339.07
-143.097 60.0288 23.555 6338.54
-143.123 60.0718 24.088 6337.99
-143.15 60.1149 24.6469 6337.42
-143.176 60.1579 25.2058 6336.84
-143.202 60.201 25.7647 6336.27
-143.228 60.244 26.3238 6335.7
-143.255 60.2871 26.8829 6335.12
-143.281 60.3302 27.4421 6334.55
-143.307 60.3733 28.0014 6333.98
-143.333 60.4163 28.5607 6333.41
-143.359 60.4594 29.1201 6332.83
-143.385 60.5025 29.6796 6332.26
-143.411 60.5456 30.2392 6331.69
-143.437 60.5887 30.7988 6331.11
-143.463 60.6318 31.3585 6330.54
-143.489 60.6749 31.9182 6329.97
-143.515 60.7176 32.8066 6329.06
-143.541 60.7601 33.7741 6328.08
-143.566 60.8027 34.7416 6327.1
-143.592 60.8453 35.7092 6326.12
-143.618 60.8878 36.677 6325.14
-143.643 60.9304 37.6448 6324.16
-143.669 60.973 38.6128 6323.18
-143.694 61.0155 39.5808 6322.19
-143.72 61.0581 40.549 6321.21
-143.745 61.1007 41.5172 6320.23
-143.77 61.1432 42.5448 6319.19
-143.796 61.1862 42.8859 6318.84
-143.822 61.2294 43.4112 6318.3
-143.847 61.2725 44.003 6317.69
-143.873 61.3156 44.5948 6317.09
-143.899 61.3587 45.1864 6316.48
-143.924 61.4018 45.778 6315.88
-143.95 61.4449 46.3695 6315.27
-143.975 61.488 46.9608 6314.67
-144.001 61.5311 47.5521 6314.06
-144.026 61.5742 48.1433 6313.46
-144.052 61.6176 47.9667 6313.62
>
-142.843 59.3623 15 6347.31
-142.87 59.4056 15 6347.29
-142.897 59.4489 15.0563 6347.22
-142.924 59.4916 15.9228 6346.34
-142.95 59.5342 16.795 6345.46
-142.977 59.5769 17.667 6344.57
-143.003 59.6196 18.4971 6343.73
-143.03 59.6627 19.015 6343.19
-143.057 59.7058 19.5329 6342.66
-143.083 59.7489 20.051 6342.13
-143.11 59.792 20.5692 6341.6
-143.137 59.8351 21.0874 6341.07
-143.163 59.8782 21.6057 6340.53
-143.19 59.9213 22.1242 6340
-143.217 59.9644 22.6647 6339.45
-143.243 60.0075 23.224 6338.87
-143.27 60.0506 23.7833 6338.3
-143.296 60.0937 24.3427 6337.73
-143.323 60.1368 24.9022 6337.15
-143.349 60.1799 25.4618 6336.58
-143.376 60.223 26.0214 6336.01
-143.402 60.2661 26.5811 6335.43
-143.429 60.3092 27.1409 6334.86
-143.455 60.3524 27.7008 6334.29
-143.481 60.3955 28.2607 6333.71
-143.508 60.4386 28.8207 6333.14
-143.534 60.4818 29.3808 6332.56
-143.56 60.5249 29.9409 6331.99
-143.586 60.568 30.5011 6331.42
-143.613 60.6112 31.0614 6330.84
-143.639 60.6543 31.6217 6330.27
-143.665 60.6975 32.1821 6329.69
-143.691 60.7405 32.888 6328.97
-143.717 60.7831 33.8562 6327.99
-143.743 60.8257 34.8245 6327.01
-143.769 60.8683 35.7929 6326.03
-143.794 60.911 36.7614 6325.05
-143.82 60.9536 37.73 6324.07
-143.846 60.9962 38.6987 6323.08
-143.872 61.0388 39.6676 6322.1
-143.897 61.0815 40.6365 6321.12
-143.923 61.1243 41.4573 6320.28
-143.949 61.1674 42.1015 6319.63
-143.975 61.2105 42.7458 6318.97
-144.001 61.2536 43.3904 6318.31
-144.026 61.2967 44.0352 6317.65
-144.052 61.3397 44.6803 6316.99
-144.078 61.3829 45.3255 6316.33
-144.104 61.426 45.971 6315.68
-144.13 61.4691 46.6167 6315.02
-144.155 61.5121 47.311 6314.31
-144.181 61.5551 48.0723 6313.53
-144.206 61.5979 48.9564 6312.64
-144.232 61.6411 49.01 6312.57
>
-143.015 59.3457 15 6347.31
-143.042 59.3888 15.3922 6346.91
-143.069 59.4317 16.0799 6346.21
-143.096 59.4748 16.5979 6345.67
-143.123 59.518 17.116 6345.14
-143.15 59.5611 17.6342 6344.61
-143.177 59.6042 18.1526 6344.08
-143.204 59.6474 18.6709 6343.54
-143.231 59.6905 19.1894 6343.01
-143.258 59.7337 19.708 6342.48
-143.285 59.7769 20.2267 6341.95
-143.312 59.82 20.7569 6341.4
-143.339 59.8632 21.3166 6340.83
-143.366 59.9063 21.8764 6340.25
-143.393 59.9494 22.4363 6339.68
-143.42 59.9926 22.9963 6339.11
-143.446 60.0357 23.5564 6338.53
-143.473 60.0789 24.1165 6337.96
-143.5 60.122 24.6767 6337.38
-143.527 60.1652 25.2369 6336.81
-143.553 60.2084 25.7973 6336.24
-143.58 60.2516 26.3577 6335.66
-143.607 60.2947 26.9181 6335.09
-143.633 60.3379 27.4787 6334.51
-143.66 60.3811 28.0393 6333.94
-143.687 60.4243 28.6 6333.36
-143.713 60.4675 29.1607 6332.79
-143.74 60.5107 29.7216 6332.21
-143.766 60.5539 30.2825 6331.64
-143.793 60.5971 30.8434 6331.07
-143.819 60.6403 31.4045 6330.49
-143.846 60.6835 31.9656 6329.92
-143.872 60.7267 32.5268 6329.34
-143.899 60.7699 33.088 6328.77
-143.925 60.8127 34.0149 6327.83
-143.951 60.8554 34.9841 6326.84
-143.977 60.898 35.9534 6325.86
-144.003 60.9407 36.9228 6324.88
-144.029 60.9834 37.8923 6323.89
-144.055 61.0262 38.7625 6323.01
-144.081 61.0694 39.4057 6322.35
-144.107 61.1125 40.0491 6321.7
-144.133 61.1557 40.6927 6321.04
-144.16 61.1989 41.3366 6320.38
-144.186 61.242 41.9807 6319.72
-144.212 61.2851 42.7051 6318.99
-144.238 61.3281 43.4662 6318.21
-144.264 61.3711 44.2274 6317.44
-144.29 61.4141 44.9887 6316.66
-144.315 61.4572 45.7501 6315.89
-144.341 61.5002 46.5117 6315.11
-144.367 61.5432 47.3228 6314.29
-144.393 61.5859 48.2921 6313.3
-144.419 61.6286 49.2614 6312.32
-144.444 61.6714 50.1503 6311.42
>
-143.196 59.3629 15.1047 6347.2
-143.223 59.406 15.6231 6346.67
-143.251 59.4492 16.1416 6346.14
-143.278 59.4924 16.6602 6345.61
-143.305 59.5356 17.1789 6345.07
-143.333 59.5788 17.6976 6344.54
-143.36 59.622 18.2164 6344.01
-143.387 59.6652 18.7354 6343.47
-143.414 59.7084 19.2767 6342.92
-143.441 59.7516 19.837 6342.34
-143.469 59.7947 20.3973 6341.77
-143.496 59.8379 20.9576 6341.2
-143.523 59.8811 21.5181 6340.62
-143.55 59.9243 22.0786 6340.05
-143.577 59.9675 22.6392 6339.47
-143.604 60.0107 23.1999 6338.9
-143.631 60.0539 23.7606 6338.32
-143.658 60.0971 24.3214 6337.75
-143.685 60.1403 24.8823 6337.17
